WholesellerId,TasteQuality,price,Ratings,Quantity,City,Latitude,Longitude,Address
1149,1,170,2,150000,Polonnaruwa,7.9403,81.0188,"9, New Town, Welikanda, Polonnaruwa"
1150,3,180,3,30000,Polonnaruwa,7.9403,81.0188,"25, Commercial, Nawa Mahasenpura,
Welikanda"
1151,1,147,3,175000,Polonnaruwa,7.9403,81.0188,"54, Ruhunuketha, Welikanda"
1152,3,158,2,12000,Polonnaruwa,7.9403,81.0188,"Main Street, Sevanapitiya, Polonnaruwa"
1153,2,156,3,60000,Matale,7.467594,80.62321,"570/1, Kurunegala Juntion,
Dambulla"
1154,3,154,2,6500,Matale,7.467594,80.62321,"47, Lenadora, Matale"
1155,2,156,3,95000,Matale,7.467594,80.62321,"601/2, Anuradhapura Road,
Dambulla"
1156,3,156,2,14000,Matale,7.467594,80.62321,"564, Kandy Rd, Dambulla"
1157,2,153,3,7500,Matale,7.467594,80.62321,"1/130, Dambulla Rd, Galewela"
1158,1,152,2,25000,Matale,7.467594,80.62321,"328, Dambulla Rd, Galewela"
1159,2,158,3,30000,Matale,7.467594,80.62321,"2, Dambulla Rd, Galewela"
1160,1,157,3,9500,Matale,7.467594,80.62321,"199/A, Dambulla Rd, Galewela"
1161,2,159,2,11500,Matale,7.467594,80.62321,"14/A, Matale Rd, Galewela"
1162,1,181,3,6500,Matale,7.467594,80.62321,"Wellewala, Haththota Amuna"
1163,2,182,3,150000,Matale,7.467594,80.62321,"92/1, King Street, Mathale"
1164,1,183,2,15000,Matale,7.467594,80.62321,"72C, Kandy Rd, Kumbiyangoda,
Mathale"
1165,2,184,1,8500,Matale,7.467594,80.62321,"25A, Mewanha Kumbura Rd,
Mathale"
1166,3,158,2,60000,Matale,7.467594,80.62321,"147, Main Street, Matale"
1167,1,185,3,14000,Matale,7.467594,80.62321,"47D, King Street, Matale"
1168,2,186,2,95000,Matale,7.467594,80.62321,"214, Main Street, Mathale"
1169,3,187,3,150000,Matale,7.467594,80.62321,"88A/1/1, King Street, Matale"
1170,3,158,2,12000,Matale,7.467594,80.62321,"341, King Street, Matale"
1171,2,190,3,8500,Matale,7.467594,80.62321,"46/1, Palapathwala, Matale"
1172,1,174,3,30000,Matale,7.467594,80.62321,"220, Main Street, Matale"
1173,1,152,3,7500,Matale,7.467594,80.62321,"47B, King Street, Matale"
1174,2,155,3,12000,Matale,7.467594,80.62321,"Madawala Ulpatha, Matale"
1175,3,166,3,300000,Matale,7.467594,80.62321,"50/C/1, Gogwela Rd, Matale"
1176,3,144,2,11500,Matale,7.467594,80.62321,"No.226 Raja veediya ,Matale"
1177,2,155,3,60000,Matale,7.467594,80.62321,"No80, Raja Veediya, Matale"
1178,1,166,3,95000,Matale,7.467594,80.62321,"Infront of Court, Dambulla Rd, Naula"
1179,1,177,3,14000,Matale,7.467594,80.62321,"Dambulla Rd, Naula"
1180,2,188,2,6500,Matale,7.467594,80.62321,"7, Naula"
1181,3,122,3,175000,Matale,7.467594,80.62321,"Mathale Rd, Pallepola"
1182,3,155,3,150000,Matale,7.467594,80.62321,"Matale Rd, Pallepola"
1183,2,125,3,9500,Matale,7.467594,80.62321,"56, Akuramboda Rd,
Pallepola,Matale"
1184,1,164,2,60000,Matale,7.467594,80.62321,"55/B/1, Raththota Rd, Kaikawala,
Matale"
1185,3,147,3,8500,Matale,7.467594,80.62321,"50, Main Street, Raththota"
1186,1,158,3,30000,Matale,7.467594,80.62321,"108A, Kalalpitiya Rd, Ukuwela"
1187,3,123,3,95000,Matale,7.467594,80.62321,"6, Super Market,Ukuwela"
1188,2,132,2,15000,Matale,7.467594,80.62321,"37/1Kalalpitiya Road, Ukuwela"
1189,3,144,3,14500,Matale,7.467594,80.62321,"Opposite Bus Stand, Hettipola,
Vilgamuwa"
1190,1,154,3,11500,Matale,7.467594,80.62321,"New Town, Hettipola, Wilgamuwa"
1191,2,174,3,14000,Matale,7.467594,80.62321,"Hettipola, Wilgamuwa, Matale"
1192,1,158,2,60000,Matale,7.467594,80.62321,"No12,Kavinda Book Shop, Hetiipola,Wilgamuva, Matale"
1193,1,147,3,175000,Matale,7.467594,80.62321,"101, Deevilla, Yatawatta, Matale"
1194,1,158,3,12000,Matale,7.467594,80.62321,"Yellakkaraya,Yatawatta"
1195,1,156,3,95000,Panadura,6.717601,79.91287,"Panadura - Hirana Road, Panadura "
1196,2,123,3,30000,Panadura,6.717601,79.91287,"85 Bekkegama Rd, Panadura "
1197,3,120,3,7500,Panadura,6.717601,79.91287,"68 Podujana Mawatha, Panadura "
1198,2,130,3,175000,Panadura,6.717601,79.91287,"109/h/3, nawatiya road, Panadura"
1199,1,147,3,150000,Panadura,6.717601,79.91287,"17 Gajaba Mawatha, Panadura"
1200,2,150,2,8500,Panadura,6.717601,79.91287,"100\3 Wattalpola Rd, Panadura "
1201,3,120,2,85000,Panadura,6.717601,79.91287,"293, 16A Suramya Pl, Panadura"
1202,2,147,2,6500,Panadura,6.717601,79.91287,"No 110/8 Kuruppu Mawatha, Panadura"
1203,1,125,2,95000,Panadura,6.717601,79.91287,"Gorakapola Vidyaraja Piriwena, Panadura"
1204,2,157,3,14000,Panadura,6.717601,79.91287,"No.6/5a Darshana Pl, Panadura"
1205,3,123,3,60000,Panadura,6.717601,79.91287,"61A Old Galle Road, Walana,Pandura"
1206,2,145,3,25000,Panadura,6.717601,79.91287,"40 Old Galle Rd, Panadura 12500"
1207,3,159,2,30000,Panadura,6.717601,79.91287,"No.24, Old Galle Road,, Walana, Panadura"
1208,2,123,3,9500,Panadura,6.717601,79.91287,"117 Old Galle Rd, Panadura 12500"
1209,1,154,2,15000,Panadura,6.717601,79.91287,"150 Old Galle Rd, Panadura 12500"
1210,3,154,3,175000,Panadura,6.717601,79.91287,"77 Galle Road, Panadura 12500"
1211,1,125,2,150000,Panadura,6.717601,79.91287,"Walana Junction Bus Stop, A2, 12500"
1212,2,147,3,8500,Panadura,6.717601,79.91287,"73 Old Galle Rd, Panadura 12500"
1213,3,156,2,95000,Panadura,6.717601,79.91287,"31 Dhammananda Mawatha, Panadura 12500"
1214,2,144,3,12000,Panadura,6.717601,79.91287,"98/1 Jayathunga Mawatha, Panadura 12500"
1215,1,123,3,60000,Panadura,6.717601,79.91287,"152 Bekkegama Rd, Panadura 12500"
1216,2,158,3,7500,Panadura,6.717601,79.91287,"89 Bekkegama Rd, Panadura 12500"
1217,3,147,3,11500,Panadura,6.717601,79.91287,"86 Mangala Mawatha, Panadura 12500"
1218,2,144,3,14000,Panadura,6.717601,79.91287,"Panadura - Hirana Road, Panadura 12500"
1219,1,125,3,30000,Panadura,6.717601,79.91287,"85 Bekkegama Rd, Panadura 12500"
1220,2,147,3,6500,Panadura,6.717601,79.91287,"68 Podujana Mawatha, Panadura 12500"
1221,3,123,2,150000,Panadura,6.717601,79.91287,"109/h/3, nawatiya road, Panadura 10400"
1222,2,147,2,95000,Panadura,6.717601,79.91287,"17 Gajaba Mawatha, Panadura 12500"
1223,1,158,3,8500,Panadura,6.717601,79.91287,"72,76, Gangula, Panadura 12500"
1224,2,126,3,15000,Panadura,6.717601,79.91287,"No 4, Parakum mawatha, Minuwampitiya road, Panadura"
1225,3,145,2,9500,Panadura,6.717601,79.91287,"37, Minuwampitiya Road, Panadura, Panadura 12500"
1226,3,147,1,60000,Panadura,6.717601,79.91287,"Sirimal Uyana Rd, Panadura"
1227,3,187,3,14000,Panadura,6.717601,79.91287,"58 Minuwan Pitiya Rd, Panadura"
1228,2,144,2,300000,Panadura,6.717601,79.91287,"48/2 Perera Mawatha, Panadura 12500"
1229,2,145,3,150000,Panadura,6.717601,79.91287,"27 Samagi Mawatha, Panadura"
1230,1,155,2,95000,Panadura,6.717601,79.91287,"240/6/D Samagi Mawatha, Panadura 12500"
1231,1,144,3,12000,Panadura,6.717601,79.91287,"4 Sylvan Lane, Panadura 12500"
1232,2,166,3,30000,Panadura,6.717601,79.91287,"No 1, 12 Kulathunga Rd, Panadura 12500"
1233,2,177,2,150000,Panadura,6.717601,79.91287,"30 Perera Mawatha, Panadura"
1234,3,188,3,14500,Panadura,6.717601,79.91287,"Perera Mawatha, Panadura"
1235,2,122,3,11500,Panadura,6.717601,79.91287,"2 Perera Mawatha, Panadura"
1236,1,133,3,15000,Panadura,6.717601,79.91287,"No. 239, Galle Rd, Panadura"
1237,2,130,2,175000,Panadura,6.717601,79.91287,"7 Panadura - Hirana Road, Panadura"
1238,3,140,3,14000,Panadura,6.717601,79.91287,"72 Arthur V. Dias Mawatha, Panadura 12500"
1239,2,150,2,60000,Panadura,6.717601,79.91287,"74 Arthur V. Dias Mawatha, Panadura"
1240,1,160,3,95000,Panadura,6.717601,79.91287,"N0 12 Panadura  Rd, Panadura"
1241,2,170,3,6500,Panadura,6.717601,79.91287,"No, 18/3 Susantha Mawatha, Panadura"
1242,3,180,2,25000,Panadura,6.717601,79.91287,"341 Galle Rd, Panadura"
1243,3,140,3,7500,Panadura,6.717601,79.91287,"350B Galle Rd, Panadura 12500"
1244,2,155,3,30000,Panadura,6.717601,79.91287,"370 A2, Panadura"
1245,1,157,2,8500,Panadura,6.717601,79.91287,"No. 69/2, Pahala Road, Pinwala Rd, Panadura 12500"
1246,2,186,3,14000,Panadura,6.717601,79.91287,"36/A cyril janz, mawatha, Panadura"
1247,3,168,3,9500,Panadura,6.717601,79.91287,"No.257/1,Punyawardhanarama Road, Panadura"
1248,2,180,3,300000,Panadura,6.717601,79.91287,"172 bandaranayaka mawatah, Pinwala Rd, Panadura 12500"
1249,1,188,3,60000,Panadura,6.717601,79.91287,"162 Patali Rukkarama Rd, Panadura 12500"
1250,2,188,3,95000,Panadura,6.717601,79.91287,"287/A/2 Pahangama Road, Panadura 12500"
1251,3,186,3,150000,Panadura,6.717601,79.91287,"323/A (31/2) Dewala Road, Kaviraja Mawatha, Panadura 12500"
1252,2,177,2,12000,Panadura,6.717601,79.91287,"215 Horana Rd, Panadura"
1253,1,175,3,60000,Panadura,6.717601,79.91287,"321/C ""Samudaya"" Kaviraja Mw, Kalderam Maduwatte Rd, Panadura"
1254,2,177,3,15000,Panadura,6.717601,79.91287,"650,Elsie mawatha,Panadura"
1255,3,174,2,175000,Panadura,6.717601,79.91287,"41/2 Sagara Mawatha, Panadura 12500"
1256,3,173,3,30000,Panadura,6.717601,79.91287,"18/2 Gunarathane Rd, Panadura 12500"
1257,2,175,3,95000,Panadura,6.717601,79.91287,"No 18, Sri Gunananda Road, Panadura"
1258,1,175,3,60000,Panadura,6.717601,79.91287,"5 Goods Shed Rd, Panadura 12500"
1259,1,157,2,11500,Panadura,6.717601,79.91287,"435 Main Street, Panadura 12500"
1260,2,155,1,8500,Panadura,6.717601,79.91287,"43/1, Sri Gunananda Road, Panadura, Kalutara"
1261,3,145,2,14000,Panadura,6.717601,79.91287,"No 12/B Gunarathane Rd, Panadura"
1262,2,154,1,9500,Panadura,6.717601,79.91287,"43/1 Gunarathane Rd, Panadura 12500"
1263,1,165,3,150000,Panadura,6.717601,79.91287,"No 23 Dheshasewa Mawatha Road, Panadura"
1264,2,156,1,7500,Panadura,6.717601,79.91287,"17 Sagara Mawatha, Panadura"
1265,3,125,3,300000,Panadura,6.717601,79.91287,"59/7 1/2 Galle rd, Panadura 12500"
1266,2,158,1,85000,Panadura,6.717601,79.91287,"474 Arthur V. Dias Mawatha, Panadura"
1267,1,156,2,85000,Panadura,6.717601,79.91287,"Old Galle Rd, Panadura"
1268,2,154,2,150000,Panadura,6.717601,79.91287,"No, 47, /3 UYANKALE RD or, Samudra Mawatha, Panadura"
1269,3,185,3,30000,Panadura,6.717601,79.91287,"10 Uyankele Mawatha, Panadura"
1270,2,145,3,60000,Panadura,6.717601,79.91287,"24/4 Samudra Mawatha, Panadura"
1271,1,154,2,14000,Mannarama,8.981,79.9044,"A35 Road, Tharmapuram"
1272,2,178,3,95000,Mannarama,8.981,79.9044,"Iranai iluppaikulm, Vavuniya"
1273,3,125,3,85000,Mannarama,8.981,79.9044,"04, Predshasaba Shopping Complex,
Periyapandivirichan, Madu"
1274,3,165,2,6500,Mannarama,8.981,79.9044,"No 95/9,Thalvupadu Rd,Emil
Nagar,Mannar"
1275,2,145,1,25000,Mannarama,8.981,79.9044,"22,Station Road,Pettah, Mmannar"
1276,2,145,2,14500,Mannarama,8.981,79.9044,"93, Main Street, Pettah, Mannr"
1277,1,156,3,11500,Mannarama,8.981,79.9044,"Railwaly Station Road, Mannar"
1278,1,187,1,95000,Mannarama,8.981,79.9044,"Main Street, Pesalai"
1279,2,144,2,150000,Mannarama,8.981,79.9044,"Hospital Rd,Panankaddukoddu East, Mannar"
1280,3,158,1,14000,Mannarama,8.981,79.9044," No2,Periyakadai,Mannar"
1281,2,145,2,8500,Mannarama,8.981,79.9044,"136, Sinnakkadai, Mannar"
1282,1,154,3,30000,Mannarama,8.981,79.9044,"Sinnakadai, Mannar"
1283,1,178,3,60000,Mannarama,8.981,79.9044,"Murungan  Bus Station, Murungan"
1284,2,147,3,15000,Mannarama,8.981,79.9044,Nanattaan
1285,2,174,2,7500,Mannarama,8.981,79.9044,"Ward No 03, Vankalai"
1286,3,184,1,9500,Mannarama,8.981,79.9044,"Aknoshpuram, Vankalai - 01"
1287,3,185,2,175000,Anuradhapura,8.314875,80.41494,"PATHTHAWA, KAPUGOLLAWA ANURADHAPURA"
1288,1,186,3,85000,Anuradhapura,8.314875,80.41494,"MOSQUE ROAD, KAHATAGASDIGILIYA ANURADHAPURA"
1289,2,145,3,85000,Anuradhapura,8.314875,80.41494,"BANDARAPOTHANA, MADATUGAMA ANURADHAPURA"
1290,2,157,2,6500,Anuradhapura,8.314875,80.41494,KEKIRAWA KEKIRAWA ANURADHAPURA
1291,3,158,2,14500,Anuradhapura,8.314875,80.41494,"MAIN STREET, MADAWACHCHIYA ANURADHAPURA"
1292,1,166,2,14000,Anuradhapura,8.314875,80.41494,"GOMARANKADAWELA, ANURADHAPURA ANURADHAPURA"
1293,1,156,3,30000,Anuradhapura,8.314875,80.41494,"NELLIGAMA, PALAGALA, NEGAMPAHA ANURADHAPURA"
1294,2,120,1,95000,Anuradhapura,8.314875,80.41494,"KALLANCHIYAGAMA, KAGAMA ANURADHAPURA"
1295,2,150,2,150000,Anuradhapura,8.314875,80.41494,"BALALUWEWA, PALAGALA ANURADHAPURA"
1296,3,147,3,175000,Anuradhapura,8.314875,80.41494,"MAIN STREET, MADAWACHCHIYA ANURADHAPURA"
1297,3,158,2,150000,Anuradhapura,8.314875,80.41494,KEKIRAWA KEKIRAWA ANURADHAPURA
1298,2,132,3,12000,Anuradhapura,8.314875,80.41494,"BANDARAPOTHANA, MADATUGAMA ANURADHAPURA"
1299,3,185,3,60000,Anuradhapura,8.314875,80.41494,"MOSQUE ROAD, KAHATAGASDIGILIYA ANURADHAPURA"
1300,2,147,2,11500,Anuradhapura,8.314875,80.41494,"PATHTHAWA, KAPUGOLLAWA ANURADHAPURA"
1301,1,154,3,60000,Anuradhapura,8.314875,80.41494,"DAHANAKAWEWA, MUKIRIYAWA ANURADHAPURA"
1302,2,148,3,95000,Anuradhapura,8.314875,80.41494,MARADANKADAWELA MARADANKADAWELA ANURADHAPURA
1303,3,159,2,7500,Anuradhapura,8.314875,80.41494,"NACHCHADUWA, HIDOGAMA ANURADHAPURA"
1304,3,163,3,14000,Anuradhapura,8.314875,80.41494,HORAWAPOTHANA HORAWAPOTHANA ANURADHAPURA
1305,2,145,3,30000,Anuradhapura,8.314875,80.41494,"NELUGOLLAKADA, RATMALGAHAWEWA ANURADHAPURA"
1306,1,125,3,6500,Anuradhapura,8.314875,80.41494,"ALAHAPERUMAGAMA, VIJITHAPURA ANURADHAPURA"
1307,1,152,2,9500,Anuradhapura,8.314875,80.41494,A/GAMBIRIGASWEWA GAMBIRIGASWEWA ANURADHAPURA
1308,2,155,3,25000,Anuradhapura,8.314875,80.41494,"MARAKKALAHALMILLAWA , SAMMALAMKULAM POONAWA ANURADHAPURA"
1309,3,147,3,8500,Anuradhapura,8.314875,80.41494,"IHALA KOTIYAWA, ANURADHAPURA ANURADHAPURA"
1310,3,158,2,60000,Anuradhapura,8.314875,80.41494,"KATUKELIYAWA, IHALAGAMA ANURADHAPURA"
1311,3,144,3,15000,Anuradhapura,8.314875,80.41494,"THALAGAHAWEWA, RAMBEWA, ANURADHAPURA ANURADHAPURA"
1312,2,177,3,14500,Anuradhapura,8.314875,80.41494,"PUTTALAM ROAD, NOCHCHIYAGAMA ANURADHAPURA"
1313,1,188,2,14000,Anuradhapura,8.314875,80.41494,"HORAPOLA, KEKIRAWA ANURADHAPURA"
1314,1,155,3,150000,Anuradhapura,8.314875,80.41494,"NEGAMA, NEGAMPAHA ANURADHAPURA"
1315,2,144,2,30000,Anuradhapura,8.314875,80.41494,"KADAWATHA RATHMALE, HORAWAPOTHANA ANURADHAPURA"
1316,3,166,3,12000,Anuradhapura,8.314875,80.41494,"KALAWEWA, VIJITHAPURA ANURADHAPURA"
1317,3,120,2,175000,Anuradhapura,8.314875,80.41494,"IKKRIGOLLAWA, WAHAMALGOLLEWA ANURADHAPURA"
1318,2,122,3,11500,Anuradhapura,8.314875,80.41494,"MOSQUE ROAD, NEW TOWN, ANURADHAPURA ANURADHAPURA"
1319,1,133,3,300000,Anuradhapura,8.314875,80.41494,"KATTIYAWA, KALAWEWA ANURADHAPURA"
1320,1,130,3,95000,Anuradhapura,8.314875,80.41494,"WALAHAWIDDAWEWA, HORAWAPOTHANA ANURADHAPURA"
1321,2,155,3,150000,Anuradhapura,8.314875,80.41494,"HETTUWEWA, MAHAPOTHANA ANURADHAPURA"
1322,3,154,2,60000,Anuradhapura,8.314875,80.41494,"MUKIRIYAWA, GALENBINDUNUWEWA ANURADHAPURA"
1323,3,125,3,8500,Anuradhapura,8.314875,80.41494,"WEERACHOLAI, KAPUGOLLAWA, HORAWAPOTHANA ANURADHAPURA"
1324,2,154,2,6500,Anuradhapura,8.314875,80.41494,"ANAOLONDAWA, KAPUGOLLAWA ANURADHAPURA"
1325,1,158,3,14500,Anuradhapura,8.314875,80.41494,"NIKAWEWA, GANEWALPOLA ANURADHAPURA"
1326,1,178,3,175000,Anuradhapura,8.314875,80.41494,"KEKKIRAWA ROAD, MADATUGAMA ANURADHAPUR"
1327,2,145,3,30000,Anuradhapura,8.314875,80.41494,"UDANIDIGAMA, MADATUGAMA ANURADHAPURA"
1328,3,156,2,14000,Anuradhapura,8.314875,80.41494,"PUDUDENNAWA, KAGAMA ANURADHAPURA"
1329,3,165,3,9500,Anuradhapura,8.314875,80.41494,"ELLAWEWA, KEBITHIGOLLAWA ANURADHAPURA"
1330,2,158,3,14500,Anuradhapura,8.314875,80.41494,"ALLAWA, LANKULAM, KEBITHIGOLLAWA ANURADHAPURA"
1331,1,147,3,95000,Anuradhapura,8.314875,80.41494,NACHCHADUWA ROAD A/SIRAVASTHIPURA ANURADHAPURA
1332,1,154,3,7500,Anuradhapura,8.314875,80.41494,"MUKKARAWEWA, HORAPOTHANA ANURADHAPURA"
1333,2,148,3,11500,Anuradhapura,8.314875,80.41494,"MUSLIM COLONY, SENAPURA ANURADHAPURA"
1334,3,149,3,60000,Anuradhapura,8.314875,80.41494,"IHALAKUBUKOLLEWA, HORAWAPOTHANA ANURADHAPURA"
1335,3,158,3,12000,Anuradhapura,8.314875,80.41494,"GOMARANKADAWALA, GALENBINDUNUWEWA ANURADHAPURA"
1336,2,168,3,150000,Anuradhapura,8.314875,80.41494,"MAHASIYAMBALAGASKAD E, NERIYAKULAM ANURADHAPURA"
1337,1,166,2,175000,Anuradhapura,8.314875,80.41494,"MAHASIYAMBALAGASKAD E, NERIYAKULAM ANURADHAPURA"
1338,1,188,3,8500,Anuradhapura,8.314875,80.41494,"DIVULWEWA, KAHATAGASDIGILIYA ANURADHAPURA"
1339,2,155,3,150000,Anuradhapura,8.314875,80.41494,RATMALGAHAWELA ANURADHAPURA
1340,3,188,2,14000,Anuradhapura,8.314875,80.41494,"NIKKAWEWA, HORAWAPOTHANA ANURADHAPURA"
1341,3,189,3,30000,Anuradhapura,8.314875,80.41494,"ALIKIBULAGALA, HORAWAPOTHANA ANURADHAPURA"
1342,2,190,3,12000,Anuradhapura,8.314875,80.41494,"ANGUNOCHCHIYA, HORAWAPOTHANA ANURADHAPURA"
1343,1,147,2,6500,Anuradhapura,8.314875,80.41494,"A/WELIGOLLAWA, GALENBINDUNUWEWA ANURADHAPURA"
1344,2,175,3,25000,Anuradhapura,8.314875,80.41494,"GALENBINDUNUWEWA, SEEPPUKKULAM ROAD, ANURADHAPURA ANURADHAPURA"
1345,3,178,3,14500,Anuradhapura,8.314875,80.41494,"TRINCOMALEE ROAD, SEEPPUKULAM ANURADHAPURA"
1346,2,178,2,95000,Anuradhapura,8.314875,80.41494,"DUNUMANDALAWA, GALENBINDUNUWEWA ANURADHAPURA"
1347,3,177,3,60000,Anuradhapura,8.314875,80.41494,"KARAGOLLAWA, UBULDENIYA ANURADHAPURA"
1348,2,156,2,11500,Anuradhapura,8.314875,80.41494,"KOLLANKUTTIGAMA, MARANKADAWALA ANURADHAPURA"
1349,3,158,3,150000,Anuradhapura,8.314875,80.41494,"WEERACHOLAI, KAPUGOLLAWA, HORAWAPOTHANA ANURADHAPURA"
1350,1,147,2,9500,Anuradhapura,8.314875,80.41494,"MUKIRIYAWA, GALENBINDUNUWEWA ANURADHAPURA"
1351,3,147,2,175000,Kurunegala,7.483636,80.36661,"Colombo Rd, Wehera, Kurunegala"
1352,2,158,3,60000,Kurunegala,7.483636,80.36661,"31, Maliyadewa Street, Kurunegala"
1353,3,169,2,7500,Kurunegala,7.483636,80.36661,"204, Hiripitiya Rd, Wellawa"
1354,2,147,3,14000,Kurunegala,7.483636,80.36661,"No. 134, Negambo Road, Kurunegala"
1355,1,123,2,30000,Kurunegala,7.483636,80.36661,"Rambukkana Rd, Mahava,Kohilegedara"
1356,1,152,3,8500,Kurunegala,7.483636,80.36661,"No 51, Colombo Rd, Kurunegala"
1357,2,165,2,95000,Kurunegala,7.483636,80.36661,"Yapahuwa, Mahawa"
1358,3,125,3,60000,Kurunegala,7.483636,80.36661,"Mahawa Rd, Daladagama"
1359,3,158,2,150000,Kurunegala,7.483636,80.36661,"Guest House Rd, Mahawa"
1360,2,156,3,12000,Kurunegala,7.483636,80.36661,"Keppetigala Rd, Mahiella, Kurunagala"
1361,1,159,2,300000,Kurunegala,7.483636,80.36661,"Mallawapitiya Juntion, Kurunegala"
1362,1,158,3,14000,Kurunegala,7.483636,80.36661,"Kudagalgamuwa Junction, Kudagalgamuwa"
1363,2,123,2,95000,Kurunegala,7.483636,80.36661,"Kahapathwala, Kahapathwala"
1364,3,158,3,175000,Kurunegala,7.483636,80.36661,"05, Kandy Rd,Mawathagama"
1365,3,148,2,6500,Kurunegala,7.483636,80.36661,"1/20, Kandy Rd, Mawathagama"
1366,2,149,3,11500,Kurunegala,7.483636,80.36661,"123/B,Kandy Rd, Kalukewela, Weuda"
1367,1,154,2,30000,Kurunegala,7.483636,80.36661,"93/24A, Samodaya Mw, Mawathagama"
1368,1,125,3,14500,Kurunegala,7.483636,80.36661,"46, kandy Rd, Mawathagama"
1369,2,165,2,60000,Kurunegala,7.483636,80.36661,"Barandana, Hindagolla"
1370,3,156,2,85000,Kurunegala,7.483636,80.36661,"No. 48, Negambo Road, Dhambadeniya"
1371,3,186,3,25000,Kurunegala,7.483636,80.36661,"27, Nigambo Rd, Dambadeniya"
1372,2,156,3,12000,Kurunegala,7.483636,80.36661,"36, Kuliyapitiya Rd, Narammala"
1373,1,148,2,8500,Kurunegala,7.483636,80.36661,"57 /A, Negombo Rd, Narammala"
1374,2,159,3,175000,Kurunegala,7.483636,80.36661,"153, Puttalam Rd, Nikaweratiya"
1375,3,158,3,95000,Kurunegala,7.483636,80.36661,"Puttalam Rd, Nikaweratiya"
1376,3,147,2,150000,Kurunegala,7.483636,80.36661,"48D, Heelogama Rd, Nikaweratiya"
1377,2,158,3,7500,Kurunegala,7.483636,80.36661,"Dematawa, Moragane"
1378,1,147,2,14000,Kurunegala,7.483636,80.36661,"11, Kurunegala Rd, Hettipola"
1379,1,156,3,12000,Kurunegala,7.483636,80.36661,"Katupotha Rd, Munamaldeniya"
1380,2,147,3,60000,Kurunegala,7.483636,80.36661,"Negambo Rd, Sandalankawa"
1381,3,125,2,30000,Kurunegala,7.483636,80.36661,"Negombo Rd, Pannala"
1382,2,148,3,60000,Kurunegala,7.483636,80.36661,"Wetakeyyawa, Gonawila"
1383,1,145,2,15000,Kurunegala,7.483636,80.36661,"No. 164, Kurunegala Rd, Giriulla"
1384,2,156,3,9000,Kurunegala,7.483636,80.36661,"Bopitiya, Ku/Bopitiya"
1385,3,148,2,8500,Kurunegala,7.483636,80.36661,"Hendiyagala Temple Junction, Hendiyagala, Sandalankawa"
1386,2,158,3,6500,Kurunegala,7.483636,80.36661,"16, Negombo Rd, Pannala"
1387,1,178,3,175000,Kurunegala,7.483636,80.36661,"32,33, Negambo Rd, Makandura, Gonawila"
1388,1,198,2,7500,Kurunegala,7.483636,80.36661,"106, Kuliyapitiya Road, Yakwila"
1389,2,147,3,150000,Kurunegala,7.483636,80.36661,"Ku/Bopitiya, Bopitiya"
1390,3,157,2,14000,Kurunegala,7.483636,80.36661,"Chilaw Road, Ktambapitiya"
1391,3,156,3,95000,Kurunegala,7.483636,80.36661,"103/2, Kurunegala Rd,Hettipola"
1392,2,147,2,60000,Kurunegala,7.483636,80.36661,"80, Kurunegala Rd, Hettipola"
1393,1,125,3,30000,Kurunegala,7.483636,80.36661,"Kurunagala Rd, Hettipola"
1394,1,147,2,12000,Kurunegala,7.483636,80.36661,"Chilaw Rd, Bandara Koswatta"
1395,2,158,3,25000,Kurunegala,7.483636,80.36661,"300, Infront of Week Fair,
Godawela, Polgahawela"
1396,3,159,2,14500,Kurunegala,7.483636,80.36661,"64 C,Colombo Rd.,
Pothuhera"
1397,3,123,3,7500,Kurunegala,7.483636,80.36661,"65, Kegalle Rd,
Polgahawela"
1398,2,145,3,15000,Kurunegala,7.483636,80.36661,"110/1, Kegalle Rd,
Polgahawela"
1399,1,156,3,12000,Kurunegala,7.483636,80.36661,"Thalawa Junction,
Siyambalangamuwa, Mahawa"
1400,2,147,2,95000,Kurunegala,7.483636,80.36661,"Madagalla Rd, Polpithigama"
1401,3,152,3,6500,Kurunegala,7.483636,80.36661,"Madagalla Rd, Polpitigama"
1402,3,123,3,9000,Kurunegala,7.483636,80.36661,"Madagalla Road,
Kumbukgate"
1403,2,125,2,60000,Kurunegala,7.483636,80.36661,"Madagalla Rd,Popithigama"
1404,1,148,3,14000,Kurunegala,7.483636,80.36661,"Kalugallawatta, Kalugalla
Road, Nikadalupotha"
1405,1,147,3,11500,Kurunegala,7.483636,80.36661,"Thalawa Rd,
Moragollagama"
1406,2,154,2,7500,Kurunegala,7.483636,80.36661,"Ambagahalanda,
Madahapola"
1407,3,149,3,8500,Kurunegala,7.483636,80.36661,"Galtanwewa, Polpithigama"
1408,3,159,3,300000,Kurunegala,7.483636,80.36661,"Infornt of People's Bank,
Polpithigama"
1409,2,168,3,30000,Kurunegala,7.483636,80.36661,"Madagalla Rd, Rambe, Ma-
Eliya"
1410,1,176,2,175000,Kurunegala,7.483636,80.36661,"Bulugolla, Pothuhera"
1411,1,168,3,60000,Kurunegala,7.483636,80.36661,"Nkawaratiya Rd,
Rasnayakapura"
1412,1,168,3,95000,Kurunegala,7.483636,80.36661,"Keppitigala Rd,
Panagamuwa"
1413,2,167,3,85000,Kurunegala,7.483636,80.36661,"20, Mathale Rd,
Dodamgaslanda"
1414,3,157,2,9000,Kurunegala,7.483636,80.36661,"84, Matale Rd., Rideegama"
